employee_id,company_id,dept,seniority,salary,join_date,quit_date,length_employment,quit_month,join_month
371588,5,sales,24,165000,2013-04-08,2015-04-10,732,4,4
283015,5,data_science,28,227000,2012-01-23,2013-01-18,361,1,1
835113,7,sales,22,159000,2015-10-19,,55,,10
360523,1,data_science,24,313000,2014-05-19,2015-06-19,396,6,5
391475,10,engineer,17,236000,2013-06-05,2014-06-13,373,6,6
780062,2,data_science,17,323000,2011-11-07,2014-05-09,914,5,11
242942,2,customer_service,6,69000,2011-11-07,2015-05-01,1271,5,11
497505,7,data_science,1,51000,2015-01-02,,345,,1
673329,7,customer_service,23,96000,2011-06-20,2012-06-22,368,6,6
755376,3,customer_service,22,112000,2015-11-23,,20,,11
966605,2,engineer,10,212000,2014-04-28,2015-05-15,382,5,4
962293,1,customer_service,6,71000,2012-10-01,,1168,,10
548887,7,customer_service,16,108000,2013-12-31,2014-11-21,325,11,12
508221,1,engineer,11,197000,2013-08-06,2015-06-05,668,6,8
232889,3,customer_service,5,49000,2012-02-14,2015-04-06,1147,4,2
290554,1,sales,13,121000,2012-11-19,2013-11-08,354,11,11
177328,1,customer_service,18,122000,2011-06-20,2012-07-13,389,7,6
323598,2,data_science,16,291000,2011-07-11,2014-03-21,984,3,7
158849,5,marketing,20,172000,2014-05-05,,587,,5
344003,2,data_science,11,239000,2012-12-31,,1077,,12
450598,1,customer_service,22,114000,2013-08-01,,864,,8
624671,1,customer_service,5,83000,2013-01-02,2013-11-29,331,11,1
525973,4,customer_service,19,103000,2012-10-08,2015-11-06,1124,11,10
890084,10,customer_service,19,110000,2011-08-29,2012-08-24,361,8,8
90722,1,customer_service,21,123000,2015-03-23,,265,,3
629276,2,customer_service,6,63000,2011-09-12,2012-11-23,438,11,9
834688,1,marketing,18,193000,2014-04-28,,594,,4
52369,4,customer_service,3,25000,2014-09-29,,440,,9
935286,1,marketing,24,226000,2011-03-07,2015-05-08,1523,5,3
885054,5,engineer,19,232000,2014-02-24,,657,,2
219122,2,marketing,25,177000,2011-02-07,2012-09-21,592,9,2
602041,5,customer_service,9,57000,2015-08-24,,111,,8
812376,2,data_science,4,73000,2013-02-19,,1027,,2
196755,5,marketing,2,43000,2013-02-11,2015-06-12,851,6,2
541827,2,engineer,29,306000,2011-07-11,,1616,,7
918037,3,customer_service,15,89000,2011-07-11,2015-06-19,1439,6,7
511165,5,engineer,14,145000,2014-04-28,,594,,4
563545,10,marketing,9,113000,2013-04-01,2014-04-04,368,4,4
489582,1,customer_service,10,72000,2013-10-28,,776,,10
402620,1,customer_service,15,137000,2015-10-19,,55,,10
769875,2,marketing,19,189000,2014-09-02,,467,,9
994657,4,design,15,139000,2014-05-27,2015-06-26,395,6,5
359547,1,customer_service,17,133000,2012-05-29,2013-05-10,346,5,5
415799,2,customer_service,29,138000,2015-11-11,,32,,11
922857,8,engineer,12,123000,2014-08-04,2015-07-10,340,7,8
161791,1,marketing,4,48000,2014-07-28,2015-08-07,375,8,7
326054,1,marketing,28,217000,2014-08-11,,489,,8
319531,10,customer_service,2,24000,2014-02-18,,663,,2
56681,1,customer_service,25,100000,2011-04-11,,1707,,4
659407,1,data_science,13,188000,2012-06-18,2013-07-05,382,7,6
305992,2,engineer,21,309000,2015-08-24,,111,,8
475227,2,customer_service,15,129000,2013-06-10,2014-07-11,396,7,6
91325,10,data_science,27,234000,2011-06-20,2015-11-06,1600,11,6
134942,8,engineer,18,255000,2015-07-06,,160,,7
780660,1,engineer,1,82000,2014-05-05,,587,,5
583812,1,data_science,3,73000,2013-11-25,,748,,11
659359,2,sales,28,179000,2011-05-16,2012-05-18,368,5,5
430303,10,data_science,14,150000,2015-05-18,,209,,5
952690,6,customer_service,19,96000,2013-01-22,,1055,,1
938193,1,engineer,10,181000,2014-03-31,,622,,3
636420,7,sales,22,174000,2014-04-28,,594,,4
784219,3,engineer,27,263000,2015-10-08,,66,,10
373427,2,customer_service,12,81000,2012-11-20,2015-10-30,1074,10,11
591938,1,design,15,195000,2012-06-11,,1280,,6
120657,2,engineer,20,298000,2013-04-08,2015-01-30,662,1,4
450218,1,sales,17,189000,2015-11-16,,27,,11
596351,3,engineer,4,57000,2014-08-11,,489,,8
359450,1,engineer,21,279000,2015-09-14,,90,,9
227657,7,customer_service,1,23000,2012-08-13,,1217,,8
400536,2,customer_service,13,85000,2014-11-17,,391,,11
409083,10,customer_service,3,25000,2015-09-15,,89,,9
839058,1,customer_service,23,132000,2012-09-24,2013-10-18,389,10,9
379011,1,customer_service,13,81000,2015-05-26,,201,,5
149777,1,sales,7,118000,2011-08-15,2013-04-01,595,4,8
384257,1,data_science,15,288000,2014-03-10,2015-01-13,309,1,3
249676,1,marketing,18,199000,2014-03-03,,650,,3
680617,4,marketing,5,102000,2015-09-21,,83,,9
42759,8,customer_service,28,95000,2012-09-04,2013-01-18,136,1,9
811551,4,design,25,165000,2011-11-29,2013-08-02,612,8,11
166097,4,marketing,24,136000,2012-04-09,,1343,,4
993612,8,data_science,16,237000,2015-11-16,,27,,11
617329,2,customer_service,6,67000,2011-02-22,2014-11-07,1354,11,2
730698,1,engineer,2,67000,2013-01-07,2014-03-25,442,3,1
111362,5,customer_service,8,50000,2015-01-05,,342,,1
148300,5,sales,1,38000,2012-01-30,2015-03-20,1145,3,1
635519,3,data_science,15,232000,2012-07-02,,1259,,7
218179,9,data_science,2,65000,2012-07-30,,1231,,7
959355,3,marketing,12,107000,2011-10-24,2015-11-27,1495,11,10
683545,1,sales,10,118000,2014-06-02,,559,,6
613908,1,sales,25,257000,2014-09-10,,459,,9
960065,4,customer_service,24,89000,2012-10-01,2013-10-11,375,10,10
777822,1,engineer,5,185000,2013-10-29,2014-08-15,290,8,10
165118,2,customer_service,19,105000,2012-01-30,2013-02-22,389,2,1
104581,5,customer_service,21,99000,2012-08-06,2013-10-04,424,10,8
543209,7,sales,5,121000,2013-12-16,,727,,12
988351,9,design,13,94000,2013-10-14,2014-08-19,309,8,10
771561,7,engineer,15,241000,2012-06-18,2014-10-03,837,10,6
397622,10,customer_service,15,100000,2014-11-24,,384,,11
698089,4,sales,15,165000,2011-11-07,2012-11-16,375,11,11
527054,1,customer_service,9,91000,2015-03-30,,258,,3
858310,2,customer_service,11,68000,2013-08-22,,843,,8
902744,2,engineer,19,290000,2012-08-20,2015-08-14,1089,8,8
747039,6,sales,25,166000,2015-05-11,,216,,5
663321,10,customer_service,21,95000,2011-05-02,2014-04-21,1085,4,5
628539,1,customer_service,16,109000,2012-09-04,2013-07-05,304,7,9
934101,7,customer_service,10,61000,2014-01-27,2015-01-28,366,1,1
125488,1,engineer,20,302000,2012-11-19,2015-11-20,1096,11,11
334930,1,customer_service,13,96000,2013-02-04,2014-02-21,382,2,2
38980,3,customer_service,25,91000,2011-08-15,,1581,,8
774587,5,data_science,3,70000,2012-09-04,2013-10-11,402,10,9
698990,2,engineer,23,320000,2013-06-06,2015-11-27,904,11,6
26180,6,customer_service,9,65000,2013-12-23,,720,,12
255766,2,customer_service,4,29000,2015-12-01,,12,,12
953501,8,marketing,4,37000,2012-07-09,2014-08-29,781,8,7
695920,1,data_science,20,323000,2011-02-14,2012-03-30,410,3,2
915184,5,customer_service,5,60000,2014-12-08,,370,,12
767348,4,customer_service,10,72000,2015-02-02,,314,,2
921305,1,customer_service,23,131000,2012-06-11,,1280,,6
105956,3,engineer,16,219000,2011-11-07,2014-03-07,851,3,11
464176,1,engineer,26,318000,2014-05-06,,586,,5
207594,1,customer_service,29,107000,2015-07-20,,146,,7
668547,8,customer_service,21,100000,2015-01-12,,335,,1
971315,9,design,29,156000,2013-05-28,2015-06-05,738,6,5
282734,1,sales,4,49000,2014-01-27,,685,,1
664445,1,customer_service,7,77000,2012-03-12,2013-03-20,373,3,3
290824,2,marketing,1,51000,2013-12-16,2015-01-16,396,1,12
983011,1,data_science,6,193000,2011-08-01,2013-10-25,816,10,8
167066,2,data_science,25,296000,2013-03-04,2015-08-28,907,8,3
173517,2,data_science,13,157000,2015-01-28,,319,,1
922572,2,engineer,19,328000,2014-07-09,,522,,7
55525,5,marketing,22,155000,2012-11-05,2013-09-27,326,9,11
136170,1,sales,19,203000,2015-09-21,,83,,9
576477,8,customer_service,8,66000,2014-08-04,2015-06-19,319,6,8
396520,1,marketing,21,223000,2012-01-30,2015-03-27,1152,3,1
971917,1,customer_service,26,112000,2012-01-26,2013-04-12,442,4,1
448121,1,data_science,21,336000,2012-07-30,2015-11-13,1201,11,7
135649,4,data_science,22,258000,2014-02-24,2015-01-02,312,1,2
433405,2,data_science,8,196000,2011-02-22,2012-01-06,318,1,2
349982,1,data_science,10,219000,2011-05-16,2015-09-11,1579,9,5
956695,1,sales,1,40000,2012-01-03,2015-05-22,1235,5,1
102510,4,data_science,17,261000,2014-10-13,,426,,10
17389,1,customer_service,18,119000,2015-04-27,,230,,4
730406,2,marketing,17,189000,2012-03-05,2015-03-27,1117,3,3
595173,4,sales,2,39000,2014-03-03,2015-03-06,368,3,3
481984,10,engineer,14,182000,2011-07-11,2015-05-08,1397,5,7
267016,6,marketing,29,191000,2012-06-11,,1280,,6
93649,1,customer_service,10,75000,2014-12-08,,370,,12
799694,1,marketing,16,229000,2011-11-28,2015-03-27,1215,3,11
362722,1,marketing,2,42000,2014-12-08,,370,,12
799489,1,customer_service,1,28000,2014-10-27,,412,,10
606000,1,engineer,25,315000,2012-01-25,2013-03-07,407,3,1
92756,2,engineer,25,307000,2014-04-14,,608,,4
214536,10,customer_service,12,55000,2012-05-21,2013-06-14,389,6,5
826112,1,customer_service,17,108000,2013-02-11,2015-02-27,746,2,2
338126,8,engineer,19,269000,2014-10-13,,426,,10
970680,4,marketing,15,161000,2011-04-11,2015-05-15,1495,5,4
62118,1,data_science,5,227000,2011-01-31,2015-03-06,1495,3,1
926934,1,engineer,17,297000,2014-02-18,2015-01-30,346,1,2
767372,5,customer_service,16,98000,2015-01-26,,321,,1
355350,4,engineer,1,62000,2011-03-21,2015-03-13,1453,3,3
276605,1,design,13,144000,2012-12-10,,1098,,12
578876,5,customer_service,4,26000,2012-07-23,2013-07-05,347,7,7
318337,1,design,26,180000,2014-07-23,,508,,7
305497,2,engineer,20,275000,2014-01-08,,704,,1
837127,4,marketing,29,153000,2014-12-01,2015-11-06,340,11,12
634372,2,customer_service,1,31000,2013-05-13,2014-04-21,343,4,5
329468,1,design,3,51000,2015-08-12,,123,,8
88938,2,customer_service,23,118000,2013-08-19,2015-02-04,534,2,8
237552,1,engineer,5,193000,2012-04-16,2013-03-01,319,3,4
89626,4,engineer,6,169000,2011-07-05,2014-07-25,1116,7,7
519036,2,customer_service,7,72000,2015-03-23,,265,,3
62403,1,data_science,12,172000,2015-01-20,,327,,1
769895,9,sales,16,169000,2015-08-24,,111,,8
983357,1,customer_service,3,29000,2015-10-19,,55,,10
312302,9,customer_service,17,107000,2012-03-26,2014-08-21,878,8,3
520589,9,customer_service,2,27000,2015-10-05,,69,,10
102257,5,customer_service,18,96000,2011-10-03,2012-07-06,277,7,10
981151,2,customer_service,22,126000,2013-08-12,2014-08-22,375,8,8
741737,4,sales,8,98000,2011-09-13,2013-02-15,521,2,9
22619,1,marketing,4,61000,2015-05-04,,223,,5
972056,5,sales,27,159000,2011-07-25,2015-10-30,1558,10,7
660491,5,customer_service,22,117000,2015-12-07,,6,,12
906214,1,customer_service,4,32000,2015-04-13,,244,,4
946495,1,engineer,17,343000,2014-08-25,,475,,8
985466,6,customer_service,24,76000,2012-08-13,2014-06-20,676,6,8
639640,2,sales,18,205000,2011-04-11,2012-04-27,382,4,4
323875,1,engineer,23,301000,2012-06-18,2014-05-02,683,5,6
810682,6,customer_service,12,51000,2011-09-21,2013-08-16,695,8,9
11300,3,engineer,12,163000,2015-09-14,,90,,9
314086,2,data_science,3,85000,2015-06-01,,195,,6
890444,1,customer_service,1,33000,2012-07-09,2015-08-21,1138,8,7
536580,3,customer_service,16,89000,2013-02-25,,1021,,2
618604,2,engineer,18,268000,2015-06-01,,195,,6
336101,2,customer_service,14,65000,2014-03-31,,622,,3
2454,2,data_science,1,93000,2015-02-02,,314,,2
932542,1,customer_service,29,127000,2014-06-09,,552,,6
949102,1,data_science,13,158000,2014-11-24,,384,,11
173541,9,customer_service,10,62000,2015-10-12,,62,,10
972468,6,engineer,21,267000,2012-10-01,2014-08-15,683,8,10
8807,1,customer_service,28,115000,2012-09-10,2014-06-27,655,6,9
910498,7,engineer,6,120000,2014-09-15,2015-08-21,340,8,9
533113,1,customer_service,25,114000,2012-03-19,2013-04-05,382,4,3
530359,3,customer_service,3,20000,2011-04-11,2015-07-10,1551,7,4
184041,2,customer_service,12,75000,2013-08-05,,860,,8
494280,3,engineer,22,247000,2014-06-30,,531,,6
723701,1,data_science,2,68000,2014-07-07,,524,,7
339929,1,data_science,25,285000,2011-12-19,2013-01-02,380,1,12
813428,8,customer_service,1,17000,2011-10-31,2012-10-12,347,10,10
348126,4,marketing,26,158000,2011-08-01,2014-03-14,956,3,8
990639,1,customer_service,22,119000,2015-11-16,,27,,11
378788,5,engineer,20,244000,2012-02-07,2015-11-27,1389,11,2
966727,3,data_science,14,182000,2014-08-25,2015-08-14,354,8,8
502902,7,customer_service,17,101000,2015-04-23,,234,,4
289277,9,sales,2,43000,2013-09-16,2015-10-16,760,10,9
375021,1,customer_service,9,61000,2012-07-02,2014-09-26,816,9,7
50997,5,sales,26,164000,2011-10-03,2013-08-01,668,8,10
771878,2,customer_service,8,75000,2012-05-14,2013-04-26,347,4,5
322230,1,customer_service,11,72000,2012-09-04,2013-10-11,402,10,9
443126,2,engineer,24,314000,2015-07-20,,146,,7
515890,6,data_science,27,197000,2011-04-25,2012-05-04,375,5,4
971017,2,customer_service,22,93000,2015-05-18,,209,,5
848939,4,data_science,27,252000,2012-12-24,,1084,,12
707611,8,sales,10,92000,2012-12-31,2013-10-04,277,10,12
777589,3,data_science,5,140000,2011-02-14,2012-02-17,368,2,2
41293,4,engineer,10,147000,2013-12-16,2014-12-05,354,12,12
733075,8,design,7,115000,2011-11-21,2012-11-16,361,11,11
427873,2,customer_service,17,116000,2012-01-10,,1433,,1
4712,1,engineer,2,82000,2015-09-15,,89,,9
890357,2,customer_service,1,33000,2015-12-09,,4,,12
769731,5,customer_service,20,89000,2011-03-01,2012-03-02,367,3,3
137828,9,data_science,17,249000,2014-05-12,,580,,5
628889,1,engineer,13,227000,2013-05-13,2014-05-30,382,5,5
283377,8,engineer,6,162000,2011-08-29,2014-01-10,865,1,8
579104,3,sales,27,183000,2015-03-09,,279,,3
286604,1,marketing,29,191000,2011-02-22,2012-05-11,444,5,2
554881,2,customer_service,11,67000,2014-10-06,,433,,10
720379,5,customer_service,10,66000,2012-07-02,2013-08-02,396,8,7
190270,1,engineer,5,170000,2015-07-27,,139,,7
953923,9,marketing,11,112000,2014-12-29,,349,,12
446931,1,sales,25,203000,2011-09-26,2012-08-24,333,8,9
318722,6,marketing,24,175000,2011-12-27,2015-09-11,1354,9,12
809598,3,engineer,17,247000,2014-08-18,,482,,8
966287,2,marketing,9,118000,2015-03-23,,265,,3
929666,7,customer_service,18,87000,2014-03-31,2015-03-27,361,3,3
875453,2,engineer,1,74000,2012-10-22,2013-10-11,354,10,10
684835,1,sales,10,155000,2015-06-01,,195,,6
120300,2,engineer,4,83000,2015-12-07,,6,,12
937409,2,engineer,9,207000,2014-04-21,,601,,4
190265,1,sales,15,246000,2013-12-16,2015-01-30,410,1,12
594816,2,data_science,14,225000,2011-09-12,2012-07-20,312,7,9
707585,1,engineer,22,393000,2013-09-16,,818,,9
171678,2,engineer,12,194000,2011-08-29,2014-08-15,1082,8,8
126029,3,customer_service,7,69000,2015-05-18,,209,,5
132982,2,customer_service,7,80000,2015-10-13,,61,,10
862692,1,design,26,218000,2012-07-09,,1252,,7
142851,1,marketing,25,186000,2011-08-29,2012-08-10,347,8,8
617071,1,engineer,19,284000,2011-03-14,2013-01-16,674,1,3
372929,1,engineer,24,357000,2013-03-25,,993,,3
208860,4,engineer,3,67000,2012-02-27,2013-01-18,326,1,2
753544,5,sales,10,114000,2013-08-12,,853,,8
940170,1,engineer,11,195000,2014-04-14,2015-01-29,290,1,4
6058,7,marketing,15,161000,2012-07-12,2013-06-28,351,6,7
205109,1,customer_service,6,87000,2012-06-05,,1286,,6
699551,1,customer_service,21,123000,2011-06-27,2012-06-22,361,6,6
653866,3,customer_service,11,50000,2011-11-28,2014-10-31,1068,10,11
131070,1,marketing,15,223000,2015-07-06,,160,,7
15094,1,marketing,24,199000,2013-06-10,2015-05-26,715,5,6
311891,4,marketing,8,105000,2014-03-17,2015-05-08,417,5,3
954766,2,customer_service,11,75000,2013-01-07,2014-02-28,417,2,1
648833,1,marketing,21,222000,2011-08-01,2013-10-04,795,10,8
860995,1,data_science,11,191000,2012-07-09,,1252,,7
478910,1,marketing,24,204000,2011-06-06,2014-07-11,1131,7,6
564263,1,customer_service,8,79000,2014-01-06,2015-01-23,382,1,1
658017,1,customer_service,2,34000,2014-03-17,2015-03-20,368,3,3
738857,1,engineer,11,197000,2011-12-05,2013-10-15,680,10,12
589498,2,engineer,26,310000,2011-10-31,2014-07-01,974,7,10
946662,1,data_science,21,347000,2014-08-13,,487,,8
846144,9,data_science,6,177000,2012-10-22,2013-08-30,312,8,10
78341,3,engineer,16,234000,2011-09-19,,1546,,9
565796,5,customer_service,4,21000,2013-06-04,,922,,6
170134,7,customer_service,19,107000,2015-04-27,,230,,4
390195,1,design,13,125000,2011-05-23,2014-03-21,1033,3,5
81395,7,sales,12,93000,2013-09-30,2015-06-26,634,6,9
208509,2,engineer,13,207000,2015-03-02,,286,,3
692686,3,engineer,18,230000,2011-06-15,2013-08-02,779,8,6
905368,1,marketing,7,134000,2015-02-19,2015-11-13,267,11,2
496206,4,customer_service,22,95000,2012-01-19,2015-05-08,1205,5,1
457789,1,sales,7,112000,2011-10-17,2012-09-28,347,9,10
321145,1,engineer,15,263000,2013-02-26,,1020,,2
712507,2,customer_service,4,29000,2013-09-05,,829,,9
780883,7,data_science,28,250000,2011-05-02,2014-03-21,1054,3,5
303730,2,data_science,1,69000,2014-09-29,,440,,9
363924,3,marketing,10,104000,2014-09-16,,453,,9
224289,4,customer_service,25,85000,2011-04-18,2013-01-18,641,1,4
854669,7,customer_service,18,106000,2013-03-19,,999,,3
948653,4,engineer,26,268000,2012-09-17,,1182,,9
779344,10,marketing,4,43000,2013-02-11,2014-01-24,347,1,2
401091,4,engineer,1,74000,2012-06-07,2014-04-25,687,4,6
881508,8,data_science,11,174000,2011-05-02,2012-04-27,361,4,5
105900,2,design,6,153000,2011-11-29,2012-11-30,367,11,11
159398,2,marketing,15,201000,2012-04-09,2014-04-04,725,4,4
854943,6,design,10,125000,2014-08-11,,489,,8
828513,1,marketing,29,200000,2012-02-06,2014-03-20,773,3,2
640950,2,marketing,19,204000,2012-07-23,,1238,,7
777794,8,design,3,41000,2012-03-12,2013-04-01,385,4,3
13969,2,data_science,1,64000,2014-12-08,,370,,12
695797,2,marketing,6,143000,2012-12-24,,1084,,12
878638,7,data_science,25,241000,2015-11-16,,27,,11
86329,1,sales,14,135000,2015-09-08,,96,,9
581171,6,customer_service,25,91000,2011-09-19,2013-11-01,774,11,9
929589,3,data_science,12,146000,2011-07-12,2013-03-15,612,3,7
504050,8,customer_service,7,67000,2013-07-29,2014-05-30,305,5,7
871716,2,sales,29,199000,2011-11-28,2014-01-17,781,1,11
899770,1,sales,13,137000,2013-10-21,,783,,10
519125,3,data_science,24,201000,2012-10-15,2013-10-04,354,10,10
216782,1,data_science,8,164000,2013-02-19,,1027,,2
59775,3,customer_service,2,25000,2012-10-17,,1152,,10
157672,1,engineer,5,215000,2012-11-19,,1119,,11
843706,1,sales,9,102000,2012-05-07,2015-03-11,1038,3,5
581465,2,customer_service,15,114000,2014-10-13,,426,,10
85284,1,sales,10,132000,2013-02-19,2014-02-28,374,2,2
915313,6,customer_service,11,67000,2015-11-09,,34,,11
254741,1,customer_service,25,136000,2011-09-12,2013-08-09,697,8,9
247389,4,customer_service,4,28000,2013-08-05,,860,,8
458026,3,customer_service,1,24000,2011-08-15,2015-08-07,1453,8,8
817634,3,marketing,7,103000,2015-08-31,,104,,8
952196,2,data_science,8,189000,2015-04-28,,229,,4
472063,1,sales,20,202000,2014-03-24,2015-01-09,291,1,3
695355,4,sales,5,118000,2014-04-03,,619,,4
546511,1,engineer,2,77000,2011-03-07,2015-01-02,1397,1,3
983887,4,customer_service,9,59000,2015-03-09,,279,,3
690928,5,marketing,25,168000,2011-04-18,2012-05-18,396,5,4
611889,3,customer_service,26,116000,2011-11-21,2014-02-28,830,2,11
914915,1,design,3,59000,2015-11-23,,20,,11
314099,3,customer_service,14,70000,2011-06-13,2015-09-11,1551,9,6
748164,2,design,20,208000,2012-01-31,2014-07-07,888,7,1
24094,1,customer_service,22,135000,2014-03-03,2015-01-16,319,1,3
176088,7,engineer,6,154000,2014-08-11,2015-06-26,319,6,8
108889,2,customer_service,4,26000,2012-05-15,,1307,,5
87865,8,customer_service,22,100000,2013-09-30,2014-09-19,354,9,9
607783,10,customer_service,10,50000,2011-08-22,2013-05-17,634,5,8
778913,8,customer_service,7,66000,2015-01-20,,327,,1
632109,1,marketing,11,118000,2011-06-30,2013-05-31,701,5,6
929896,2,data_science,10,180000,2013-05-07,2014-05-02,360,5,5
480383,3,customer_service,12,60000,2012-04-30,2015-09-18,1236,9,4
506960,7,engineer,5,123000,2013-06-06,2015-05-29,722,5,6
675540,1,data_science,10,210000,2015-06-08,,188,,6
953499,1,marketing,8,129000,2011-04-11,2012-04-20,375,4,4
579051,1,customer_service,20,126000,2012-05-21,2013-04-19,333,4,5
696194,5,marketing,2,38000,2015-10-27,,47,,10
365037,9,customer_service,10,72000,2015-06-01,,195,,6
126980,2,marketing,17,189000,2013-03-04,2015-04-06,763,4,3
881156,5,customer_service,15,95000,2015-05-11,,216,,5
958553,5,customer_service,25,85000,2014-04-28,,594,,4
462316,2,customer_service,14,87000,2013-07-15,,881,,7
185136,9,customer_service,6,66000,2011-10-31,2013-01-03,430,1,10
865958,8,engineer,13,163000,2013-05-28,2014-06-13,381,6,5
238673,4,data_science,14,166000,2015-10-19,,55,,10
